0100 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/database.png HTTP/1.1 200 1390 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0101 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/locked.png HTTP/1.1 200 1313 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0102 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/region/RGN_us.png HTTP/1.1 200 1508 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0103 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/region/RGN_eu.png HTTP/1.1 200 1245 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0104 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/region/globe.png HTTP/1.1 200 1639 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0105 ACC 2016-01-12 15:04:04 UTC -       192.168.100.200 [GET /static/img/region/RGN_uk.png HTTP/1.1 200 1484 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0106 ACC 2016-01-12 15:04:06 UTC -       192.168.100.200 [POST /chronos/reflections/datatables HTTP/1.1 200 21324 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0107 ACC 2016-01-12 15:04:07 UTC -       192.168.100.200 [GET /static/img/datatables/sort_asc.png HTTP/1.1 200 1118 https://enterprise:3031/static/css/datatables/dataTables.bootstrap.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0108 ACC 2016-01-12 15:04:07 UTC -       192.168.100.200 [GET /static/fonts/fontawesome-webfont.woff?v=4.1.0 HTTP/1.1 200 65452 https://enterprise:3031/static/css/font-awesome.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0109 ACC 2016-01-12 15:04:07 UTC -       192.168.100.200 [GET /static/css/select2/select2.png HTTP/1.1 200 613 https://enterprise:3031/static/css/select2/select2.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0110 ACC 2016-01-12 15:05:04 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12346 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0111 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /dashboard HTTP/1.1 200 4902 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0112 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/bootstrap.min.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0113 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/bootstrap-theme.min.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0114 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/screen.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0115 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/yamm.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0116 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/font-awesome.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0117 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/checkbox-build.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0118 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/awesome-bootstrap-checkbox.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0119 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/select2/select2.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0120 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/underscore.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0121 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/select2/select2-bootstrap.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0122 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/underscore.string.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0123 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/datatables/dataTables.bootstrap.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0124 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/datatables/dataTables.min.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0125 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/jwplayer.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0126 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/jquery.cookie.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0127 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/base.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0128 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hermes/paginator.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0129 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/navbar.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0130 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0131 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/bootstrap.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0132 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.bootstrap.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0133 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflection.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0134 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hermes/search-video-by-org.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0135 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/raphael.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0136 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflections-by-org-name.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0137 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflections-by-uid.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0138 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/morris.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0139 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/legend.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0140 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/detail.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0141 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/jquery.easy-pie-chart.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0142 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/graph.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0143 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/dashboard.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0144 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/morris.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0145 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/css/extensions.css HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0146 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/noty.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0147 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hermes/all-videos.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0148 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/atlas.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0149 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/moment.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0150 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/readable-range.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0151 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0152 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/select2/select2.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0153 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/reflections.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0154 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hourglass.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0155 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/jquery.easypiechart.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0156 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/rickshaw/rickshaw.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0157 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/json.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0158 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/d3/d3.v2.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0159 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/typeahead.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0160 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hermes/search-video.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0161 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/graph.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0162 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/hermes/paginator.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0163 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.min.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0164 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.bootstrap.js HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0165 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0166 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/datatables/sort_both.png HTTP/1.1 304 0 https://enterprise:3031/static/css/datatables/dataTables.bootstrap.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0167 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12332 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0168 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/region/RGN_au.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0169 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/clock.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0170 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/harddisk.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0171 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/memory.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0172 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/cpu.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0173 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/database.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0174 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/notepad.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0175 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/locked.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0176 ACC 2016-01-12 15:06:15 UTC -       192.168.100.200 [GET /static/img/region/RGN_us.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0177 ACC 2016-01-12 15:06:16 UTC -       192.168.100.200 [GET /static/img/region/RGN_eu.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0178 ACC 2016-01-12 15:06:16 UTC -       192.168.100.200 [GET /static/img/region/globe.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0179 ACC 2016-01-12 15:06:16 UTC -       192.168.100.200 [GET /static/img/region/RGN_uk.png HTTP/1.1 304 0 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0180 ACC 2016-01-12 15:06:18 UTC -       192.168.100.200 [POST /chronos/reflections/datatables HTTP/1.1 200 22447 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0181 ACC 2016-01-12 15:06:18 UTC -       192.168.100.200 [GET /static/img/datatables/sort_asc.png HTTP/1.1 304 0 https://enterprise:3031/static/css/datatables/dataTables.bootstrap.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0182 ACC 2016-01-12 15:06:18 UTC -       192.168.100.200 [GET /static/css/select2/select2.png HTTP/1.1 304 0 https://enterprise:3031/static/css/select2/select2.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0183 ACC 2016-01-12 15:06:19 UTC -       192.168.100.200 [GET /dashboard HTTP/1.1 200 4902 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0184 ACC 2016-01-12 15:06:19 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0185 ACC 2016-01-12 15:06:20 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0186 ACC 2016-01-12 15:06:20 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12332 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0187 ACC 2016-01-12 15:06:24 UTC -       192.168.100.200 [POST /chronos/reflections/datatables HTTP/1.1 200 22815 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0188 ACC 2016-01-12 15:07:20 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12346 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0189 ACC 2016-01-12 15:08:20 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12346 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0190 ACC 2016-01-12 15:09:25 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12346 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0191 ACC 2016-01-12 15:10:20 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12346 https://enterprise:3031/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0192 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /dashboard HTTP/1.1 200 4902 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0193 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/bootstrap-theme.min.css HTTP/1.1 200 2004 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0194 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/bootstrap.min.css HTTP/1.1 200 21592 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0195 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/graph.css HTTP/1.1 200 1077 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0196 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/detail.css HTTP/1.1 200 558 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0197 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/extensions.css HTTP/1.1 200 1134 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0198 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/dashboard.css HTTP/1.1 200 70 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0199 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/legend.css HTTP/1.1 200 533 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0200 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/screen.css HTTP/1.1 200 668 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0201 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/jquery.easy-pie-chart.css HTTP/1.1 200 221 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0202 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/morris.css HTTP/1.1 200 276 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
